project,contract,bidder.name,status,bidder.country,opening.price.currency,opening.price.amount,opening.price.raw,evaluated.price.currency,evaluated.price.amount,evaluated.price.raw,contract.price.currency,contract.price.amount,contract.price.raw
P075979,http://search.worldbank.org/wcontractawards/procdetails/OP00016355,Água Construção Civil Lda. (AFS Lda.),Rejected,,STD,5418239430.0,"STD 5,418,239,430.00",,,,,,
P075979,http://search.worldbank.org/wcontractawards/procdetails/OP00018989,SOCOBRISE,Awarded,Sao Tome and Principe,USD,361175.0,"USD 361,175.25",USD,427152.0,"USD427,152.21",USD,427152.0,"USD427,152.21"
P075979,http://search.worldbank.org/wcontractawards/procdetails/OP00016354,Centro Industrial Eletromecânico Lda. (CIEM Lda.),Awarded,Sao Tome and Principe,EUR,130374.0,"EUR 130,374.42",EUR,130374.0,"EUR130,374.42",EUR,130374.0,"EUR130,374.42"
P075979,http://search.worldbank.org/wcontractawards/procdetails/OP00019036,CIEM - Centro Industrial Eletromecanico Lda.,Awarded,Sao Tome and Principe,EUR,130374.0,"EUR 130,374.42",EUR,130374.0,"EUR130,374.42",EUR,130374.0,"EUR130,374.42"
P075979,http://search.worldbank.org/wcontractawards/procdetails/OP00019035,Sociedade de Construções Britagem Serviços e Estradas (SOCOBRISE Lda),Awarded,Sao Tome and Principe,USD,361175.0,"USD 361,175.25",USD,427152.0,"USD427,152.21",USD,32142.0,"USD32,142.02"
P093610,http://search.worldbank.org/wcontractawards/procdetails/OP00011741,INTU-IT GHANA LTD,Awarded,,USD,1324675.0,"USD 1,324,675.28",USD,1324675.0,"USD1,324,675.28",USD,1324675.0,"USD1,324,675.28"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"JV""OJSC"" Trust Corporation ""Orien International"" ? ""Conmarks"" LLC",Awarded,Tajikistan,USD,539830.0,"USD 539,830.00",USD,539830.0,"USD539,830.00",USD,539830.0,"USD539,830.00"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"JV""OJSC"" Trust Corporation ""Orien International"" ? ""Conmarks"" LLC",Evaluated,Tajikistan,USD,539830.0,"USD 539,830.00",USD,539830.0,"USD539,830.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Umedi Jaloliyon""",Evaluated,Tajikistan,USD,643220.0,"USD 643,220.00",USD,643220.0,"USD643,220.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Tekstilkontracttransstroy""",Evaluated,Tajikistan,USD,678605.0,"USD 678,605.00",USD,678605.0,"USD678,605.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,Chint Electric Co. LTD,Evaluated,China,USD,1424240.0,"USD 1,424,240.00",USD,1424240.0,"USD1,424,240.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Umedi Jaloliyon""",Rejected,Tajikistan,USD,643220.0,"USD 643,220.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Tekstilkontracttransstroy""",Rejected,Tajikistan,USD,678605.0,"USD 678,605.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,no contract awarded. re-bidding will be announced,Awarded,Tajikistan,TJS,0.0,TJS 0.01,TJS,0.0,TJS0.00,TJS,0.0,TJS0.00
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,JSC TGEM,Evaluated,Tajikistan,TJS,1766870.0,"TJS 1,766,870.00",TJS,1766870.0,"TJS1,766,870.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,LLC Sohtmoni Barki Dushanbe,Evaluated,Tajikistan,TJS,2180075.0,"TJS 2,180,075.00",TJS,2180075.0,"TJS2,180,075.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,JSC TGEM,Rejected,Tajikistan,TJS,1766870.0,"TJS 1,766,870.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,LLC Sohtmoni Barki Dushanbe,Rejected,Tajikistan,TJS,2180075.0,"TJS 2,180,075.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,LLC Tekstilkontracttransstoy,Rejected,Tajikistan,TJS,2593090.0,"TJS 2,593,090.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027019,CJSC TADES,Rejected,Tajikistan,USD,8527683.0,"USD 8,527,683.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,"LLC ""Sokhtmoni Barki",Awarded,Tajikistan,TJS,2135453.0,"TJS 2,135,453.00",TJS,2135453.0,"TJS2,135,453.00",TJS,2135453.0,"TJS2,135,453.00"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,LLC Sohtmoni Barki,Evaluated,Tajikistan,TJS,2135453.0,"TJS 2,135,453.00",TJS,2135453.0,"TJS2,135,453.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,LLC Sprut,Evaluated,Tajikistan,TJS,2340028.0,"TJS 2,340,028.00",TJS,2340028.0,"TJS2,340,028.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,Com Tel Company,Evaluated,Tajikistan,TJS,2576125.0,"TJS 2,576,125.00",TJS,2576125.0,"TJS2,576,125.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,LLC Sprut,Rejected,Tajikistan,TJS,2340028.0,"TJS 2,340,028.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00027928,Com Tel Company,Rejected,Tajikistan,TJS,2576125.0,"TJS 2,576,125.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00029235,LLC Sokhtmoni Barki Dushanbe,Awarded,Tajikistan,TJS,7424073.0,"TJS 7,424,073.00",TJS,7424073.0,"TJS7,424,073.00",TJS,4472992.0,"TJS4,472,992.00"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00029235,LLC Sohtmoni Barki Dushanbe,Evaluated,Tajikistan,TJS,7424073.0,"TJS 7,424,073.00",TJS,4472992.0,"TJS4,472,992.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00029235,CJC TADES,Evaluated,Tajikistan,TJS,8540567.0,"TJS 8,540,567.00",TJS,9284397.0,"TJS9,284,397.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00029235,CJC TADES,Rejected,Tajikistan,TJS,8540567.0,"TJS 8,540,567.00",,,,,,
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00008601,Toyota Ghana CompanyLimited and Mechanical Lloyd,Awarded,,USD,1595960.0,"USD 1,595,960.00;",USD,1595960.0,"USD1,595,960.00",USD,1595960.0,"USD1,595,960.00"
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00013046,Innolink Print & Packaging,Awarded,,GHS,196546.0,"GHS 196,546.50",GHS,196546.0,"GHS196,546.50",GHS,196546.0,"GHS196,546.50"
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00013047,Yamens Press Limited,Awarded,,GHS,228548.0,"GHS 228,548.70",GHS,228548.0,"GHS228,548.70",GHS,228548.0,"GHS228,548.70"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Ormon""",Awarded,Tajikistan,USD,204998.0,"USD 204,998.70",USD,204998.0,"USD204,998.70",USD,204998.0,"USD204,998.70"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Ormon",Evaluated,Tajikistan,USD,204998.0,"USD 204,998.70",USD,204998.0,"USD204,998.70",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Doro""",Evaluated,Tajikistan,USD,212000.0,"USD 212,000.00",USD,212000.0,"USD212,000.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Jiloi Oftob 2011""",Evaluated,Tajikistan,USD,244595.0,"USD 244,595.00",USD,244595.0,"USD244,595.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""FG Group""",Evaluated,Tajikistan,USD,248305.0,"USD 248,305.00",USD,248305.0,"USD248,305.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Vostok""",Evaluated,Tajikistan,USD,252998.0,"USD 252,998.68",USD,252998.0,"USD252,998.68",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"JV ""Almina""",Evaluated,Tajikistan,USD,389285.0,"USD 389,285.00",USD,389285.0,"USD389,285.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,Unit Export Limited Essex United Kingtom,Evaluated,United Kingdom,USD,394585.0,"USD 394,585.00",USD,394585.0,"USD394,585.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Doro""",Rejected,Tajikistan,USD,212000.0,"USD 212,000.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Jiloi Oftob 2011""",Rejected,Tajikistan,USD,244595.0,"USD 244,595.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"LLC ""Vostok""",Rejected,Tajikistan,USD,252998.0,"USD 252,998.68",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022963,"JV ""Almina""",Rejected,Tajikistan,USD,389285.0,"USD 389,285.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Ormon""",Awarded,Tajikistan,USD,204998.0,"USD 204,998.70",USD,204998.0,"USD204,998.70",USD,204998.0,"USD204,998.70"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Ormon",Evaluated,Tajikistan,USD,204998.0,"USD 204,998.70",USD,204998.0,"USD204,998.70",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Doro""",Evaluated,Tajikistan,USD,212000.0,"USD 212,000.00",USD,212000.0,"USD212,000.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Jiloi Oftob 2011""",Evaluated,Tajikistan,USD,244595.0,"USD 244,595.00",USD,244595.0,"USD244,595.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""FG Group""",Evaluated,Tajikistan,USD,248305.0,"USD 248,305.00",USD,248305.0,"USD248,305.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Vostok""",Evaluated,Tajikistan,USD,252998.0,"USD 252,998.68",USD,252998.0,"USD252,998.68",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"JV ""Almina""",Evaluated,Tajikistan,USD,389285.0,"USD 389,285.00",USD,389285.0,"USD389,285.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,Unit Export Limited Essex United Kingtom,Evaluated,United Kingdom,USD,394585.0,"USD 394,585.00",USD,394585.0,"USD394,585.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Doro""",Rejected,Tajikistan,USD,212000.0,"USD 212,000.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Jiloi Oftob 2011""",Rejected,Tajikistan,USD,244595.0,"USD 244,595.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"LLC ""Vostok""",Rejected,Tajikistan,USD,252998.0,"USD 252,998.68",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00022962,"JV ""Almina""",Rejected,Tajikistan,USD,389285.0,"USD 389,285.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"JV""OJSC"" Trust Corporation ""Orien International"" ? ""Conmarks"" LLC",Awarded,Tajikistan,USD,539830.0,"USD 539,830.00",USD,539830.0,"USD539,830.00",USD,539830.0,"USD539,830.00"
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"JV""OJSC"" Trust Corporation ""Orien International"" ? ""Conmarks"" LLC",Evaluated,Tajikistan,USD,539830.0,"USD 539,830.00",USD,539830.0,"USD539,830.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Umedi Jaloliyon""",Evaluated,Tajikistan,USD,643220.0,"USD 643,220.00",USD,643220.0,"USD643,220.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Tekstilkontracttransstroy""",Evaluated,Tajikistan,USD,678605.0,"USD 678,605.00",USD,678605.0,"USD678,605.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,Chint Electric Co. LTD,Evaluated,China,USD,1424240.0,"USD 1,424,240.00",USD,1424240.0,"USD1,424,240.00",,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Umedi Jaloliyon""",Rejected,Tajikistan,USD,643220.0,"USD 643,220.00",,,,,,
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00023166,"LLC ""Tekstilkontracttransstroy""",Rejected,Tajikistan,USD,678605.0,"USD 678,605.00",,,,,,
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00008601,Toyota Ghana CompanyLimited and Mechanical Lloyd,Awarded,,USD,1595960.0,"USD 1,595,960.00;",USD,1595960.0,"USD1,595,960.00",USD,1595960.0,"USD1,595,960.00"
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00013046,Innolink Print & Packaging,Awarded,,GHS,196546.0,"GHS 196,546.50",GHS,196546.0,"GHS196,546.50",GHS,196546.0,"GHS196,546.50"
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00013047,Yamens Press Limited,Awarded,,GHS,228548.0,"GHS 228,548.70",GHS,228548.0,"GHS228,548.70",GHS,228548.0,"GHS228,548.70"
P105092,http://search.worldbank.org/wcontractawards/procdetails/OP00015552,Tianjin Yorkool International Trading Company Limited,Awarded,,USD,1507500.0,"USD 1,507,500.00",USD,1507500.0,"USD1,507,500.00",USD,1507500.0,"USD1,507,500.00"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008846,Sanam Styrkad.o.o.,Awarded,,EUR,285603.0,"EUR 285,603.55;",BAM,558591.0,"BAM558,591.99",BAM,558591.0,"BAM558,591.99"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008846,Krajinalijek a.d.,Evaluated,,EUR,301996.0,"EUR 301,996.37;",BAM,590653.0,"BAM590,653.56",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008846,Inel-Med d.o.o.,Evaluated,,EUR,326676.0,"EUR 326,676.51;",BAM,638923.0,"BAM638,923.72",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008846,Inel d.o.o.,Evaluated,,BAM,762320.0,"BAM 762,320.95;",BAM,651556.0,"BAM651,556.37",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008846,Globe Corporationbv,Evaluated,,EUR,350733.0,"EUR 350,733.70;",BAM,685969.0,"BAM685,969.00",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Inel d.o.o.,Awarded,,BAM,640399.0,"BAM 640,399.58;",BAM,640399.0,"BAM640,399.58",BAM,640399.0,"BAM640,399.58"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Globe Corporationbv,Rejected,,EUR,190112.0,"EUR 190,112.16;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Krajinalijek a.d.,Rejected,,EUR,226418.0,"EUR 226,418.06;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Sanam Styrkad.o.o.,Rejected,,EUR,289940.0,"EUR 289,940.00;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Inel-Med d.o.o.,Rejected,,EUR,344922.0,"EUR 344,922.16;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Bioethic s.r.l.,Rejected,,EUR,416547.0,"EUR 416,547.31;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Tuzlafarm d.o.o.,Rejected,,BAM,1203488.0,"BAM 1,203,488.30;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00008845,Sarajevofarmd.o.o.,Rejected,,BAM,1323823.0,"BAM 1,323,823.68;",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Uniprojekt d.o.o. Zenica,Awarded,,BAM,461504.0,"BAM 461,504.52",BAM,461504.0,"BAM461,504.52",BAM,461504.0,"BAM461,504.52"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,D?ekos d.o.o,Evaluated,,BAM,694682.0,"BAM 694,682.77",BAM,639108.0,"BAM639,108.15",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Fain In?enjering d.o.o.,Evaluated,,BAM,654065.0,"BAM 654,065.33",BAM,654065.0,"BAM654,065.33",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Bujice d.d,Evaluated,,BAM,707903.0,"BAM 707,903.98",BAM,658350.0,"BAM658,350.70",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Gromeks d.o.o,Evaluated,,BAM,713256.0,"BAM 713,256.62",BAM,713256.0,"BAM713,256.62",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Komotin d.o.o.,Rejected,,BAM,579588.0,"BAM 579,588.32",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016367,Gradnja Konjic d.o.o,Rejected,,BAM,672331.0,"BAM 672,331.03",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016368,Gromeks d.o.o,Awarded,,BAM,584086.0,"BAM 584,086.19",BAM,566563.0,"BAM566,563.60",BAM,566563.0,"BAM566,563.60"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016368,Fain In?enjering d.o.o.,Evaluated,,BAM,575577.0,"BAM 575,577.49",BAM,575577.0,"BAM575,577.49",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016368,D?ekos d.o.o,Evaluated,,BAM,671166.0,"BAM 671,166.60",BAM,617473.0,"BAM617,473.28",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016368,Bujice d.d,Evaluated,,BAM,649342.0,"BAM 649,342.96",BAM,626615.0,"BAM626,615.96",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00016368,Komotin d.o.o.,Rejected,,BAM,552843.0,"BAM 552,843.80",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,Eromerc d.o.o.,Awarded,Bosnia and Herzegovina,BAM,215041.0,"BAM 215,041.04",BAM,215041.0,"BAM215,041.04",BAM,277144.0,"BAM277,144.11"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,Sanam Styrka d.o.o.,Evaluated,Bosnia and Herzegovina,EUR,126489.0,"EUR 126,489.60",BAM,247392.0,"BAM247,392.15",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,Krajinalijek a.d.,Evaluated,Bosnia and Herzegovina,EUR,144617.0,"EUR 144,617.45",BAM,282847.0,"BAM282,847.15",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,Inel-med export-importd.o.o.,Evaluated,Bosnia and Herzegovina,EUR,207033.0,"EUR 207,033.80",BAM,404922.0,"BAM404,922.92",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,Bioethic s.r.l.,Evaluated,Italy,EUR,335748.0,"EUR 335,748.00",BAM,656666.0,"BAM656,666.01",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018899,R&S d.o.o.,Rejected,Bosnia and Herzegovina,BAM,202559.0,"BAM 202,559.80",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018902,Sanam Styrka d.o.o.,Awarded,Bosnia and Herzegovina,EUR,76106.0,"EUR 76,106.95",BAM,148852.0,"BAM148,852.26",BAM,182064.0,"BAM182,064.77"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018902,Inel d.o.o.,Evaluated,Bosnia and Herzegovina,BAM,163188.0,"BAM 163,188.89",BAM,163188.0,"BAM163,188.89",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018902,Krajinalijek a. d.,Rejected,Bosnia and Herzegovina,EUR,73115.0,"EUR 73,115.40",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018902,Emeding d.o.o.,Rejected,Bosnia and Herzegovina,BAM,194422.0,"BAM 194,422.00",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018902,Inel-med export-import d.o.o.,Rejected,Bosnia and Herzegovina,EUR,128900.0,"EUR 128,900.70",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018903,Inel-med export-import d.o.o.,Awarded,Bosnia and Herzegovina,EUR,94639.0,"EUR 94,639.55",BAM,185098.0,"BAM185,098.87",BAM,227082.0,"BAM227,082.70"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018903,Krajinalijek a. d.,Evaluated,Bosnia and Herzegovina,EUR,120875.0,"EUR 120,875.68",BAM,236412.0,"BAM236,412.28",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018903,Inel d.o.o.,Evaluated,Bosnia and Herzegovina,BAM,261407.0,"BAM 261,407.61",BAM,261407.0,"BAM261,407.61",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018903,Sanam Styrka d.o.o.,Rejected,Bosnia and Herzegovina,EUR,107867.0,"EUR 107,867.50",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018900,Eromerc d.o.o.,Awarded,Bosnia and Herzegovina,BAM,83423.0,"BAM 83,423.37",BAM,83423.0,"BAM83,423.37",BAM,101399.0,"BAM101,399.18"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018900,Krajinalijek a. d.,Evaluated,Bosnia and Herzegovina,EUR,85582.0,"EUR 85,582.08",BAM,167384.0,"BAM167,384.00",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00018900,Bioethic s.r.l.,Evaluated,Italy,EUR,115298.0,"EUR 115,298.00",BAM,225503.0,"BAM225,503.28",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026824,Unis Telekomunikacije d.d.,Awarded,Bosnia and Herzegovina,BAM,1132380.0,"BAM 1,132,380.00",BAM,1109732.0,"BAM1,109,732.40",BAM,1109732.0,"BAM1,109,732.40"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026824,ComTrade d.o.o.,Evaluated,Bosnia and Herzegovina,BAM,1139893.0,"BAM 1,139,893.69",BAM,1139893.0,"BAM1,139,893.69",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026824,Verso d.o.o.,Evaluated,Bosnia and Herzegovina,BAM,1143713.0,"BAM 1,143,713.39",BAM,1143713.0,"BAM1,143,713.39",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026824,Kodeks d.o.o.,Rejected,Bosnia and Herzegovina,BAM,1166377.0,"BAM 1,166,377.00",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026824,SK Tradeing d.o.o.,Rejected,Bosnia and Herzegovina,BAM,1172710.0,"BAM 1,172,710.40",,,,,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026825,Verso d.o.o.,Awarded,Bosnia and Herzegovina,BAM,494913.0,"BAM 494,913.04",BAM,494913.0,"BAM494,913.04",BAM,494913.0,"BAM494,913.04"
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026825,GBG d.o.o.,Evaluated,Bosnia and Herzegovina,BAM,528705.0,"BAM 528,705.33",BAM,528705.0,"BAM528,705.33",,,
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00026825,AvaCom Group d.o.o.,Rejected,Bosnia and Herzegovina,BAM,532783.0,"BAM 532,783.02",,,,,,
P066051,http://search.worldbank.org/wcontractawards/procdetails/OP00023415,Kartenex join stock company,Awarded,Vietnam,USD,495000.0,"USD 495,000.00",USD,495000.0,"USD495,000.00",USD,495000.0,"USD495,000.00"
P090731,http://search.worldbank.org/wcontractawards/procdetails/OP00007276,CARIBBEAN WATERTREATMENT,Awarded,,,,EUR,,,USD,USD,275500.0,"USD  275,500.00"
P090731,http://search.worldbank.org/wcontractawards/procdetails/OP00007276,Kelectric/Kelcom Co.Ltd.,Evaluated,,,,USD,,,USD,,,
P090585,http://search.worldbank.org/wcontractawards/procdetails/OP00018398,M/s Patel Infrastructure Pvt Ltd.,Awarded,India,INR,5963614900.0,"INR 5,963,614,900.00",INR,5963614900.0,"INR5,963,614,900.00",INR,5963614900.0,"INR5,963,614,900.00"
P090585,http://search.worldbank.org/wcontractawards/procdetails/OP00018398,M/s GR & MGCPL [JV],Evaluated,India,INR,7287900200.0,"INR 7,287,900,200.00",INR,6996384192.0,"INR6,996,384,192.00",,,
P090585,http://search.worldbank.org/wcontractawards/procdetails/OP00018398,M/s C & C Constructions Ltd.,Evaluated,India,INR,7246310000.0,"INR 7,246,310,000.00",INR,7047036475.0,"INR7,047,036,475.00",,,
P090585,http://search.worldbank.org/wcontractawards/procdetails/OP00018398,M/s IL&FS Engg. & Construction Co Ltd,Evaluated,India,INR,7294357900.0,"INR 7,294,357,900.00",INR,7294357900.0,"INR7,294,357,900.00",,,
P090585,http://search.worldbank.org/wcontractawards/procdetails/OP00018398,M/s Unity & Assignia,Evaluated,India,INR,9408000000.0,"INR 9,408,000,000.00",INR,9408000000.0,"INR9,408,000,000.00",,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s China Jiangxi Corporation for International Economic & Technical Cooperation,Awarded,China,USD,7372311.0,"USD 7,372,311.87",USD,8688112.0,"USD8,688,112.11",USD,7361095.0,"USD7,361,095.87"
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s China Jiangxi Corporation for International Economic & Technical Cooperation,Evaluated,China,USD,7372311.0,"USD 7,372,311.87",USD,8688112.0,"USD8,688,112.11",,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Pearl Engineering Company Ltd,Evaluated,Uganda,USD,7536944.0,"USD 7,536,944.95",USD,9504252.0,"USD9,504,252.78",,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,Spencon Services Ltd,Evaluated,Uganda,USD,8680988.0,"USD 8,680,988.17",USD,10232317.0,"USD10,232,317.44",,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s China Railway WuJu (group) Corporation,Evaluated,China,USD,12556795.0,"USD 12,556,795.89",USD,12545579.0,"USD12,545,579.36",,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Complant?China National Complete Plant Import and ExportCorporation (Group),Rejected,China,USD,7319127.0,"USD 7,319,127.78",,,,,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Eastern Builders and Engineers ltd,Rejected,Uganda,USD,6726520.0,"USD 6,726,520.16",,,,,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Coil Ltd (Discount 7%),Rejected,Uganda,USD,8668258.0,"USD 8,668,258.67",,,,,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Lamba Enterprises ltd,Rejected,Uganda,USD,10263947.0,"USD 10,263,947.85",,,,,,
P074079,http://search.worldbank.org/wcontractawards/procdetails/OP00018355,M/s Dott Services Ltd,Rejected,Uganda,USD,11511712.0,"USD 11,511,712.89",,,,,,
