project,contract,contract.country,method.procurement,method.selection,price.amount,price.currency,n.bids
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00003320,Ukraine,,,466015129.0,UAH,0
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00003321,Ukraine,,,444058296.0,UAH,0
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00003833,Ukraine,,,70647300.0,UAH,0
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00004611,Ukraine,,,1233200.0,USD,0
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00007168,Ukraine,,,47634107.0,UAH,1
P100580,http://search.worldbank.org/wcontractawards/procdetails/OP00007161,Ukraine,,,112086891.0,UAH,2
,http://search.worldbank.org/wcontractawards/procdetails/OP00019391,India,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00023076,India,,QCBS ? Qualityand Cost-Based Selection,10842700.0,INR,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00024579,India,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00027416,India,,,,,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00003907,Albania,CQS  -,,49228.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00003905,Albania,CQS  -,,61450.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00003906,Albania,CQS  -,,28300.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00003910,Albania,CQS  -,,24050.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00003909,Albania,,,87365.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00004165,Albania,,,1653742.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00006162,Albania,SSS  - Single,,22975.0,USD,0
P055383,http://search.worldbank.org/wcontractawards/procdetails/OP00007038,Albania,SSS  - Single,,13000.0,USD,0
P098837,http://search.worldbank.org/wcontractawards/procdetails/OP00002786,Sudan,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00016117,Colombia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00023381,Colombia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00025183,Colombia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00027009,Colombia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00028664,Colombia,,,,,0
P049724,http://search.worldbank.org/wcontractawards/procdetails/OP00004214,Kyrgyz Republic,,QCBS - Quality,8507291.0,USD,0
P116680,http://search.worldbank.org/wcontractawards/procdetails/OP00006655,Armenia,SSS  - Single Source,,3892000.0,AMD,0
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00011935,Kyrgyz Republic,,,2089510.0,USD,4
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00011951,Kyrgyz Republic,,,24876529.0,KGS,4
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00016781,Kyrgyz Republic,,,62059411.0,KGS,7
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00016789,Kyrgyz Republic,,,49639950.0,KGS,16
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00016778,Kyrgyz Republic,,,819702.0,USD,9
P123044,http://search.worldbank.org/wcontractawards/procdetails/OP00016783,Kyrgyz Republic,,,16034816.0,KGS,6
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00001911,Vietnam,,,273026.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002024,Vietnam,,,202246.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002025,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002322,Vietnam,,,576086.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002358,Vietnam,,,299999.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002357,Vietnam,,,425209.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002359,Vietnam,,,49999.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002548,Vietnam,,,9765235468.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002549,Vietnam,,,1365633360.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002550,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002568,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002357,Vietnam,,,425209.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002359,Vietnam,,,49999.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002548,Vietnam,,,9765235468.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002549,Vietnam,,,1365633360.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002550,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002568,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002567,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002628,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002673,Vietnam,,,833690.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002783,Vietnam,,,323680.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002824,Vietnam,,,291837.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002948,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002881,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00002880,Vietnam,,,1295000.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003078,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003079,Vietnam,,,4198930445.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003152,Vietnam,,,112390.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003153,Vietnam,,,54800.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003154,Vietnam,,,182868.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003656,Vietnam,,,64565.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003657,Vietnam,,,110770.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003658,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003664,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003670,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003671,Vietnam,,,3664580000.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00003669,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00004298,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00004340,Vietnam,,,681300.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00004401,Vietnam,,,99850.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00004402,Vietnam,,,79900.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00004607,Vietnam,,QBS - Quality Based,0.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005147,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005251,Vietnam,,,327540.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005306,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005401,Vietnam,,,9243788790.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005518,Vietnam,,,90170.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005519,Vietnam,,,133536.0,USD,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005711,Vietnam,,,1525919911.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005713,Vietnam,,,,,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005714,Vietnam,,,1837832051.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00005947,Vietnam,,,1396210000.0,VND,0
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00006081,Vietnam,,,1864160000.0,VND,2
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00006082,Vietnam,,,,,1
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00006079,Vietnam,,,,,3
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00006080,Vietnam,,,372262.0,USD,1
P079665,http://search.worldbank.org/wcontractawards/procdetails/OP00007409,Vietnam,,,97051.0,USD,3
P108934,http://search.worldbank.org/wcontractawards/procdetails/OP00003736,Africa,,QCBS - Quality And Cost-Based,3478002.0,USD,0
P108787,http://search.worldbank.org/wcontractawards/procdetails/OP00007755,Lao People's Democratic Republic,,QBS - Quality Based Selection,2068178.0,USD,0
P100314,http://search.worldbank.org/wcontractawards/procdetails/OP00004944,Tanzania,,,1799807.0,USD,0
P100314,http://search.worldbank.org/wcontractawards/procdetails/OP00004945,Tanzania,,,363746.0,USD,0
P100314,http://search.worldbank.org/wcontractawards/procdetails/OP00004946,Tanzania,,,107200.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006534,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006792,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006794,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006795,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006793,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006875,Peru,,,,,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00008847,Benin,,,196974100.0,XOF,10
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00008881,Benin,,,119938985.0,XOF,16
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00008877,Benin,,,184484105.0,XOF,10
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009033,Benin,,,241661975.0,XOF,11
,http://search.worldbank.org/wcontractawards/procdetails/OP00009351,Benin,,,,,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009352,Benin,,,92926226.0,XOF,4
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009193,Benin,,,141960015.0,XOF,23
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009355,Benin,,,73238880.0,XOF,5
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009353,Benin,,,87501035.0,XOF,4
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00009354,Benin,,,83339895.0,XOF,5
,http://search.worldbank.org/wcontractawards/procdetails/OP00010677,Benin,,,,,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010678,Benin,,,196974100.0,XOF,11
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010734,Benin,,,184484105.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010735,Benin,,,119938985.0,XOF,6
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010875,Benin,,,153990552.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010870,Benin,,,95943505.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010874,Benin,,,322059969.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010871,Benin,,,145432924.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010872,Benin,,,178274710.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010873,Benin,,,120375932.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010894,Benin,,,87501035.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010893,Benin,,,92926226.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010895,Benin,,,73238880.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010871,Benin,,,145432924.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010872,Benin,,,178274710.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010873,Benin,,,120375932.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010894,Benin,,,87501035.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010893,Benin,,,92926226.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010895,Benin,,,73238880.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010896,Benin,,,83330500.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010880,Benin,,,165209022.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010878,Benin,,,241661975.0,XOF,0
P110576,http://search.worldbank.org/wcontractawards/procdetails/OP00010879,Benin,,,141960015.0,XOF,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00000877,Romania,DIR  - Direct,,17544.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00000891,Romania,,,,,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00000878,Romania,,,57000.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00000889,Romania,,,59041.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00000890,Romania,,,109863.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00001048,Romania,,QCBS - Quality And,1302513.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00001049,Romania,,QCBS - Quality And,1302513.0,EUR,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00002271,Romania,,,,,0
P086949,http://search.worldbank.org/wcontractawards/procdetails/OP00002968,Romania,,QCBS - Quality And,343250.0,EUR,0
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00008178,Cambodia,,QCBS - Quality And Cost-Based Selection,90540.0,USD,0
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00010164,Cambodia,,,846093.0,USD,13
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00010175,Cambodia,,,189310.0,USD,11
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00010174,Cambodia,,,175618.0,USD,14
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00010196,Cambodia,,,181085.0,USD,11
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00010197,Cambodia,,,89702.0,USD,13
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00015369,Cambodia,,,248532.0,USD,6
P070542,http://search.worldbank.org/wcontractawards/procdetails/OP00015367,Cambodia,,,114747.0,USD,5
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00000951,Zambia,,,52900.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00000952,Zambia,,,3707000000.0,ZMK,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00001017,Zambia,,QCBS - Quality And Cost-Based,,,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00001020,Zambia,CQS  -,,256800.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00001019,Zambia,SSS  - Single Source,,139938.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00001837,Zambia,CQS  -,,388800000.0,ZMK,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002145,Zambia,,,12684.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002140,Zambia,,,58907.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002141,Zambia,,,88000.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002144,Zambia,,,31881.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002126,Zambia,SSS  - Single,,18000.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002147,Zambia,,,4576.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002204,Zambia,SSS  - Single,,92120.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002177,Zambia,,,,,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002178,Zambia,SSS  -,,5757.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002345,Zambia,,QCBS - Quality And Cost-Based,190506.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002143,Zambia,,,35500.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00002139,Zambia,,,139850.0,USD,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00003258,Zambia,,,,,0
P071407,http://search.worldbank.org/wcontractawards/procdetails/OP00003266,Zambia,,,2073645860.0,ZMK,0
P108776,http://search.worldbank.org/wcontractawards/procdetails/OP00009084,Mongolia,,,2006603.0,USD,1
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00002574,"Macedonia, former Yugoslav
            Republic of",,,82439550.0,MKD,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00002696,"Macedonia, former Yugoslav
            Republic of",,,90805335.0,MKD,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00003125,"Macedonia, former Yugoslav
            Republic of",,,,,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00003127,"Macedonia, former Yugoslav
            Republic of",,,,,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00005146,"Macedonia, former Yugoslav
            Republic of",,QCBS - Quality,14978520.0,MKD,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00005258,"Macedonia, former Yugoslav
            Republic of",,,1652500.0,MKD,0
P107840,http://search.worldbank.org/wcontractawards/procdetails/OP00006732,"Macedonia, former Yugoslav
            Republic of",SSS  - Single Source,,98699.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002996,"Egypt, Arab Republic of",,,110075.0,EGP,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00003002,"Egypt, Arab Republic of",,,1344000.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002989,"Egypt, Arab Republic of",,,152481.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002991,"Egypt, Arab Republic of",,,35818.0,EUR,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00003004,"Egypt, Arab Republic of",,,118000.0,GBP,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002999,"Egypt, Arab Republic of",,,5547.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002993,"Egypt, Arab Republic of",,,203464.0,EGP,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002988,"Egypt, Arab Republic of",,,3731673.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002995,"Egypt, Arab Republic of",,,3772.0,GBP,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002998,"Egypt, Arab Republic of",,,48429.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00003000,"Egypt, Arab Republic of",,,5660.0,USD,0
P095392,http://search.worldbank.org/wcontractawards/procdetails/OP00002992,"Egypt, Arab Republic of",,,197240.0,EGP,0
P101645,http://search.worldbank.org/wcontractawards/procdetails/OP00003015,Tanzania,,,1260619.0,USD,0
P106451,http://search.worldbank.org/wcontractawards/procdetails/OP00004197,Kyrgyz Republic,CQS  - Selection Based On,,12400.0,USD,0
P106451,http://search.worldbank.org/wcontractawards/procdetails/OP00004680,Kyrgyz Republic,CQS  - Selection Based On,,,,0
P082604,http://search.worldbank.org/wcontractawards/procdetails/OP00007021,Vietnam,SSS  - Single,,65000.0,USD,0
P082604,http://search.worldbank.org/wcontractawards/procdetails/OP00007438,Vietnam,SSS  -,,65000.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00003357,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00003359,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004814,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004868,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004869,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004867,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004871,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004870,Argentina,,,,,0
P084787,http://search.worldbank.org/wcontractawards/procdetails/OP00030347,Cambodia,INDV- Individual ,,25800.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006564,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006561,Argentina,,,,,0
P089244,http://search.worldbank.org/wcontractawards/procdetails/OP00007114,Tajikistan,,,448017.0,USD,6
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00018247,OECS Countries,,,1195377.0,USD,6
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00018556,OECS Countries,,,1295388.0,XCD,6
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00019013,OECS Countries,,,13544178.0,XCD,4
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00019072,OECS Countries,,,207410.0,XCD,7
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00019071,OECS Countries,,,310664.0,XCD,5
P100635,http://search.worldbank.org/wcontractawards/procdetails/OP00019073,OECS Countries,,,526121.0,XCD,14
P085071,http://search.worldbank.org/wcontractawards/procdetails/OP00002879,Vietnam,,QCBS -,1421660.0,USD,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00005521,Vietnam,,,910993000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00005520,Vietnam,CQS  - Selection Based On,,,,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00005728,Vietnam,,,826500000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00005898,Vietnam,CQS  -,,834100000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006767,Vietnam,,,608940000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006764,Vietnam,CQS  -,,581180000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006770,Vietnam,CQS  -,,876460000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006766,Vietnam,CQS  -,,876460000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006768,Vietnam,CQS  -,,603000000.0,VND,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006787,Vietnam,CQS  - Selection Based On,,,,0
P108885,http://search.worldbank.org/wcontractawards/procdetails/OP00006899,Vietnam,,,,,0
P077380,http://search.worldbank.org/wcontractawards/procdetails/OP00010380,Ethiopia,,,18414603.0,ETB,9
,http://search.worldbank.org/wcontractawards/procdetails/OP00001430,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001431,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001432,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001560,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001561,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001563,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001565,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001560,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001561,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001563,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001565,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00002229,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00002508,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004072,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004063,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004245,Africa,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00001248,Peru,,,,,0
P106165,http://search.worldbank.org/wcontractawards/procdetails/OP00007232,Lao People's Democratic Republic,,QBS -,0.0,USD,0
P101392,http://search.worldbank.org/wcontractawards/procdetails/OP00002754,Kyrgyz Republic,DIR  - Direct,,13000652.0,RUB,0
P088671,http://search.worldbank.org/wcontractawards/procdetails/OP00008251,Kyrgyz Republic,SSS- Single Source Selection,,4750000.0,KGS,0
P108932,http://search.worldbank.org/wcontractawards/procdetails/OP00020746,Ethiopia,DIR- Direct Contracting ,,599580.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00030210,Cameroon,,,,,0
P042927,http://search.worldbank.org/wcontractawards/procdetails/OP00005467,Vietnam,,,,,0
P042927,http://search.worldbank.org/wcontractawards/procdetails/OP00007399,Vietnam,,QCBS - Quality And Cost-Based,339500.0,USD,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002120,Burundi,,,2828188.0,USD,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002122,Burundi,,,36190.0,USD,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002621,Burundi,,,,,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002620,Burundi,,,283330.0,EUR,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002749,Burundi,,,866067.0,EUR,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00002751,Burundi,,QCBS - Quality And,302251.0,EUR,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00003781,Burundi,,,,,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00003971,Burundi,,QCBS -,527901.0,EUR,0
P097974,http://search.worldbank.org/wcontractawards/procdetails/OP00004257,Burundi,,,841699.0,EUR,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004347,Burundi,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004395,Burundi,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00004899,Burundi,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006142,Burundi,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006318,Burundi,,,,,0
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00032052,Bosnia and Herzegovina,,,1564939.0,BAM,1
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00032054,Bosnia and Herzegovina,,,434702.0,BAM,2
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00032055,Bosnia and Herzegovina,,,541990.0,BAM,5
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00032051,Bosnia and Herzegovina,,,138095.0,BAM,3
P088663,http://search.worldbank.org/wcontractawards/procdetails/OP00032053,Bosnia and Herzegovina,,,1075334.0,BAM,2
P096439,http://search.worldbank.org/wcontractawards/procdetails/OP00021665,Mongolia,SSS- Single Source Selection ,,131283.0,USD,0
P096439,http://search.worldbank.org/wcontractawards/procdetails/OP00021664,Mongolia,SSS- Single Source Selection ,,48400.0,USD,0
P102174,http://search.worldbank.org/wcontractawards/procdetails/OP00004665,Kosovo,,QCBS - Quality And,311065.0,EUR,0
