contract,bidder,status,amount,currency
http://search.worldbank.org/wcontractawards/procdetails/OP00010108,M/S Sipradi Trading Pvt.Ltd.,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00012738,SILT-ERMC Consultant Pvt. LTd.,Awarded,51751740.0,NPR
http://search.worldbank.org/wcontractawards/procdetails/OP00006262,COPESCHARLY,Awarded,493283.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00006262,UNIT EXPORTLIMITED,Evaluated,866929.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00006914,GBM de NicaraguaS.A.,Awarded,365385.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00006916,COMTECH,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00007053,Inkom CJSC,Awarded,3712981.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007053,Roma Ltd LLC,Evaluated,31817831.0,UAH
http://search.worldbank.org/wcontractawards/procdetails/OP00007053,"""ProNet"" jointlywith BMS Consulting LLC and BMS Service LLC",Evaluated,4414217.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,AFGAN,Awarded,13679926.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,Sinohydro Corporation,Evaluated,37783707.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,Azer industrial construction reinforced concrete company LLC,Rejected,14565632.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,El-Seym Inshaat LLC,Rejected,17478758.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,INTERSTROYSERVICE LLC,Awarded,9597087.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,Akkord Industry Construction Investment Corporation OJSC/Azerbaijan,Rejected,9260953.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,Urud firm,Rejected,9897270.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,EL-SEYM INSHAAT LLC,Awarded,3223000.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,Azer industrial construction reinforced concrete company LLC,Rejected,3291661.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,SNT Inshaat company LLC,Rejected,3320882.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Lider Plas LLC,Awarded,1473000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Office Lines LLC,Evaluated,1476000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Texnik-Servis LLC,Rejected,1654000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Lider plas LLC,Awarded,989000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Office Lines LLC,Evaluated,995000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Texnik-servis LLC,Rejected,1343000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Office Lines LLC,Awarded,334000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Lider Plas LLC,Evaluated,415000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Texnik-servis LLC,Rejected,454000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,NTC Company LLC,Awarded,543470.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,Bestcomp Group firm,Rejected,563925.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,New Tech LLC,Rejected,577492.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,HTC LLC,Rejected,584447.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,Sinam LLC,Rejected,589990.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,BESTCOMP GROUP,Awarded,2014060.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,NTC LLC,Rejected,2041435.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,Sinam LLC,Rejected,2062352.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,Consortium of Daewoo International Corporation (partner in charge) ED Co. LTD UCUBE Co. LTD,Rejected,3103466.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,BESTCOMP GROUP,Awarded,1454606.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,NTC LLC,Rejected,1629184.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,Sinam LLC,Rejected,1661285.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,Consortium of Daewoo International Corporation (partner in charge) ED Co. LTD UCUBE Co. LTD,Rejected,2736062.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023700,Unit-Reaktiv-Farma LLC,Awarded,186168.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00025496,Inter Alliance Ltd.,Awarded,196800.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025496,Ultra-Technics LLC,Rejected,11582668.0,KGS
http://search.worldbank.org/wcontractawards/procdetails/OP00025496,NSP Ltd,Rejected,13102659.0,KGS
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,MedConcept Europe S.A.,Awarded,1018849.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,Medco International Ltd.,Rejected,578931.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,UniHelp Ltd.,Rejected,482676.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,F.Undutsch GmbH.,Rejected,650940.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,Leader Medical Ltd.,Rejected,703676.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,Neman-Pharm Ltd.,Rejected,796387.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025510,A-LuxLtd,Rejected,1045800.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025513,Medco International Ltd.,Awarded,197181.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025513,AquaMedtek Ltd.,Rejected,130000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025513,Leader Medical Ltd.,Rejected,313096.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025513,UniHelp Ltd.,Rejected,400048.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00025513,A-Lux Ltd.,Rejected,1642800.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025686,Eli Lilly Vostok S.A.,Awarded,50000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025686,Medco International Ltd.,Evaluated,68813.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025686,Specfarma Ltd.,Rejected,49300.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025686,LTD Mediprogress,Rejected,49700.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025690,Eli Lilly Vostok S.A.,Awarded,48000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025691,Medco International Ltd.,Awarded,46227.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025699,Medco International Ltd.,Awarded,199720.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00025683,Medco International Ltd.,Awarded,184133.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,AFGAN,Awarded,13679926.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,Sinohydro Corporation,Evaluated,37783707.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,Azer industrial construction reinforced concrete company LLC,Rejected,14565632.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018494,El-Seym Inshaat LLC,Rejected,17478758.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,INTERSTROYSERVICE LLC,Awarded,9597087.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,Akkord Industry Construction Investment Corporation OJSC/Azerbaijan,Rejected,9260953.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00018813,Urud firm,Rejected,9897270.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,EL-SEYM INSHAAT LLC,Awarded,3223000.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,Azer industrial construction reinforced concrete company LLC,Rejected,3291661.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020152,SNT Inshaat company LLC,Rejected,3320882.0,AZN
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Lider Plas LLC,Awarded,1473000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Office Lines LLC,Evaluated,1476000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020892,Texnik-Servis LLC,Rejected,1654000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Lider plas LLC,Awarded,989000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Office Lines LLC,Evaluated,995000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021164,Texnik-servis LLC,Rejected,1343000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Office Lines LLC,Awarded,334000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Lider Plas LLC,Evaluated,415000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00021166,Texnik-servis LLC,Rejected,454000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,NTC Company LLC,Awarded,543470.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,Bestcomp Group firm,Rejected,563925.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,New Tech LLC,Rejected,577492.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,HTC LLC,Rejected,584447.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024093,Sinam LLC,Rejected,589990.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,BESTCOMP GROUP,Awarded,2014060.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,NTC LLC,Rejected,2041435.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,Sinam LLC,Rejected,2062352.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024581,Consortium of Daewoo International Corporation (partner in charge) ED Co. LTD UCUBE Co. LTD,Rejected,3103466.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,BESTCOMP GROUP,Awarded,1454606.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,NTC LLC,Rejected,1629184.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,Sinam LLC,Rejected,1661285.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024582,Consortium of Daewoo International Corporation (partner in charge) ED Co. LTD UCUBE Co. LTD,Rejected,2736062.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00026830,Medco International Ltd,Awarded,195147.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00026830,Aqua Medtek Ltd.,Rejected,220160.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,MFC-MIKROKOMERC d.o.o.,Awarded,8200000.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,SRC sistemske integracije d.o.o; M&I Systems CO d.o.o; Mikrografija d.o.o.,Evaluated,26550134.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,KING ICT Serbia d.o.o; King ICT Croatia d.o.o; Infigo IS d.o.o.,Rejected,13550000.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Siemens d.o.o.,Awarded,114520.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Saga d.o.o; Jonik d.o.o.,Evaluated,97990.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Sectron d.o.o.,Evaluated,9927465.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,ENEL PS d.o.o.,Awarded,220301.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Logo d.o.o.,Rejected,206830.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Vesimpex d.o.o.,Rejected,222059.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Termoinzenjering d.o.o; Saga d.o.o.,Rejected,227743.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015301,Logo d.o.o; Cikom d.o.o.,Awarded,126865.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015301,Saga d.o.o.,Evaluated,104888.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015400,Logo d.o.o.,Awarded,233415.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015400,Enel PS d.o.o.,Evaluated,242982.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,SAGA d.o.o; IN2 Information Engineering LTD; Soneco d.o.o.,Awarded,4488800.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Intracom SA Information Technology and Communication Services,Evaluated,4594819.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,European Dynamics Luxembourg SA; European Dynamics SA,Rejected,3133561.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Com Trade IT Solutions and Servies d.o.o; Com Trade Programske Resitve d.o.o.,Rejected,3898941.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Asseeco SEE d.o.o; Asseco Poland SA; Asseco Central Europe AS; Asseco SEE dooel,Rejected,3534692.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Hewlett Packard d.o.o; Hewlett Packard SRL,Rejected,6080129.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"JV ""Mesogeos""SA + Cobial Shpk Greece + Albania",Awarded,430918571.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"Arifaj"" Sh.p.k +C.L.A.F.R Soc. Coop+ ""Imperfoglia"" Srl",Evaluated,491960950.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"JV ""Ergasis Techniki"" S.A+ ""Pyramis ""S.A",Evaluated,500215211.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"Sterkaj""Shpk + ""Ank"" Shpk",Rejected,751797876.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Agbes Construksion Shpk,Awarded,65109966.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Arifaj Sh.p.k +C.L.A.F.R Soc. Coop+ Imperfoglia Srl,Evaluated,67935056.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Trema Engineering Shpk and Strabag AG,Evaluated,85793970.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Getoar Kosovo + Vellezerit Balili Shpk Albania,Rejected,700218.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Alb-Building"" Shpk Albania & ""Copri Construction Enterprise WLL Kuwait",Awarded,409622446.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Orion"" SA& ""DOXA SA",Evaluated,411761964.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Giovani Putignano & Figli"" srl& ""Artifoni"" Spa",Evaluated,457391122.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"JV ""Riviera"" Shpk Albania &""Maceratesi"" Srl Italy",Rejected,435539689.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"INOS 1 Ltd Engineering Company"" Bulgaria",Rejected,882951894.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,OTV-France,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,DENYS,Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,Société Fadoul Technibois,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,MFC-MIKROKOMERC d.o.o.,Awarded,8200000.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,SRC sistemske integracije d.o.o; M&I Systems CO d.o.o; Mikrografija d.o.o.,Evaluated,26550134.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015280,KING ICT Serbia d.o.o; King ICT Croatia d.o.o; Infigo IS d.o.o.,Rejected,13550000.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Siemens d.o.o.,Awarded,114520.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Saga d.o.o; Jonik d.o.o.,Evaluated,97990.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015302,Sectron d.o.o.,Evaluated,9927465.0,RSD
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,ENEL PS d.o.o.,Awarded,220301.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Logo d.o.o.,Rejected,206830.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Vesimpex d.o.o.,Rejected,222059.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015300,Termoinzenjering d.o.o; Saga d.o.o.,Rejected,227743.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015301,Logo d.o.o; Cikom d.o.o.,Awarded,126865.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015301,Saga d.o.o.,Evaluated,104888.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015400,Logo d.o.o.,Awarded,233415.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015400,Enel PS d.o.o.,Evaluated,242982.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,SAGA d.o.o; IN2 Information Engineering LTD; Soneco d.o.o.,Awarded,4488800.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Intracom SA Information Technology and Communication Services,Evaluated,4594819.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,European Dynamics Luxembourg SA; European Dynamics SA,Rejected,3133561.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Com Trade IT Solutions and Servies d.o.o; Com Trade Programske Resitve d.o.o.,Rejected,3898941.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Asseeco SEE d.o.o; Asseco Poland SA; Asseco Central Europe AS; Asseco SEE dooel,Rejected,3534692.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00015401,Hewlett Packard d.o.o; Hewlett Packard SRL,Rejected,6080129.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"JV ""Mesogeos""SA + Cobial Shpk Greece + Albania",Awarded,430918571.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"Arifaj"" Sh.p.k +C.L.A.F.R Soc. Coop+ ""Imperfoglia"" Srl",Evaluated,491960950.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"JV ""Ergasis Techniki"" S.A+ ""Pyramis ""S.A",Evaluated,500215211.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022000,"Sterkaj""Shpk + ""Ank"" Shpk",Rejected,751797876.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Agbes Construksion Shpk,Awarded,65109966.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Arifaj Sh.p.k +C.L.A.F.R Soc. Coop+ Imperfoglia Srl,Evaluated,67935056.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Trema Engineering Shpk and Strabag AG,Evaluated,85793970.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00021999,Getoar Kosovo + Vellezerit Balili Shpk Albania,Rejected,700218.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Alb-Building"" Shpk Albania & ""Copri Construction Enterprise WLL Kuwait",Awarded,409622446.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Orion"" SA& ""DOXA SA",Evaluated,411761964.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"Giovani Putignano & Figli"" srl& ""Artifoni"" Spa",Evaluated,457391122.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"JV ""Riviera"" Shpk Albania &""Maceratesi"" Srl Italy",Rejected,435539689.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00022076,"INOS 1 Ltd Engineering Company"" Bulgaria",Rejected,882951894.0,ALL
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,OTV-France,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,DENYS,Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009769,Société Fadoul Technibois,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00012658,JV Sitronics IT of Ukraine & Conim Group,Awarded,2997955.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012658,Incom,Evaluated,2816688.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012658,I-Teco,Evaluated,35218588.0,UAH
http://search.worldbank.org/wcontractawards/procdetails/OP00012658,Pronet & Navigator & Centre Business Technology,Rejected,30121349.0,UAH
http://search.worldbank.org/wcontractawards/procdetails/OP00007000,ESR InternationalGmbH &,Awarded,6500000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00006400,Groupement  VEOLIAEnvironmental,Awarded,3865600.0,TND
http://search.worldbank.org/wcontractawards/procdetails/OP00006400,Groupement Le FlochDepollution,Evaluated,1712139.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00006400,SAVA GmBH,Evaluated,2309853.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00006400,EKOKEM Oy Ab,Evaluated,3767193.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Real Time Technology,Awarded,318333.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Kalamazoo Secure Solutions Ltd,Evaluated,212000.0,GBP
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Compulynx (U) Ltd,Evaluated,530504.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Techno Brain Ltd,Evaluated,416618.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Muhlbauer High Technology GmbH,Evaluated,416618.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Vlatacom D.O.O,Evaluated,276076.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,M2M and Impax Business Solutions Ltd,Evaluated,748860.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Oberthur Technologies,Evaluated,1197623.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Face Technologies (PTY) Ltd,Evaluated,349684.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Dermalog Identification System GmbH with Coseke Uganda Ltd,Evaluated,472694.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,Aveng (Africa) Limited,Awarded,412219886.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,Murray & Roberts & Racec Rail Joint Venture,Evaluated,531427532.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,China Railway International Limited,Evaluated,967668488.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,Mota-Engil Engenharia e Construcao /Raubex Construction (Pty) Ltd,Rejected,877037112.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,Civcon CRCC Joint Venture,Rejected,660684449.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00026353,JV Dragados- Vias-Stefanutti,Rejected,768989482.0,ZAR
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,DALIAN GUANGMING MECHANICAL & ELECTRICAL INSTALLATION Co. Ltd. And MUDBHARY & JOSHI CONSTRUCTION Pvt. Ltd. JV,Awarded,54238715.0,NPR
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,ANGELIQUE INTERNATIONAL Ltd.,Evaluated,3495842.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,ASTER Pvt. Ltd.,Evaluated,48901930.0,NPR
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,HYTHRO POWER CORPORATION Ltd.,Evaluated,3572904.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,PCECN-CHINT JV,Evaluated,18202300.0,CNY
http://search.worldbank.org/wcontractawards/procdetails/OP00014866,KEC INTERNATIONAL Ltd.,Evaluated,97541649.0,NPR
http://search.worldbank.org/wcontractawards/procdetails/OP00007886,Pioneer ConstructionLtd,Awarded,1453425895.0,UGX
http://search.worldbank.org/wcontractawards/procdetails/OP00007886,Coil Ltd,Evaluated,1769930734.0,UGX
http://search.worldbank.org/wcontractawards/procdetails/OP00007886,LUBMARKS INVESTMENTSLTD,Rejected,1240719260.0,UGX
http://search.worldbank.org/wcontractawards/procdetails/OP00008735,Freebalance /CRC-SOGEMA,Awarded,9998000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008735,CRC -SOGEMA,Evaluated,9998000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008735,RPC DATA LTD,Evaluated,30885726.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008735,RPC DATA LTD,Rejected,30885726.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Real Time Technology,Awarded,318333.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Kalamazoo Secure Solutions Ltd,Evaluated,212000.0,GBP
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Compulynx (U) Ltd,Evaluated,530504.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Techno Brain Ltd,Evaluated,416618.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Muhlbauer High Technology GmbH,Evaluated,416618.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Vlatacom D.O.O,Evaluated,276076.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,M2M and Impax Business Solutions Ltd,Evaluated,748860.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Oberthur Technologies,Evaluated,1197623.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Face Technologies (PTY) Ltd,Evaluated,349684.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013698,Dermalog Identification System GmbH with Coseke Uganda Ltd,Evaluated,472694.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s Gammon IndiaLimited,Awarded,994178125.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s.B.G. ShirkeConstruction Technology Pvt.Ltd. JV Vijay M. Mistry Construction Pvt.Ltd,Evaluated,1032800000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s.J.KumarInfraProjectsLtd.,Evaluated,1044983795.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s.NagarjunaConstruction Company Ltd.,Evaluated,1041251366.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s. IVRCLInfrastructure & Projects Ltd.,Evaluated,1121544729.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s. SimplexInfrastructure Ltd.,Evaluated,1150248726.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s. JMC Projects(India) Ltd,Evaluated,1152000000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s M. Venkata RaoInfra Projects Pvt Ltd,Evaluated,1317420000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s Consolidatedconstruction consortium Ltd,Evaluated,1348411544.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008252,M/s BBCPL # BPLJV,Evaluated,3284617598.0,INR
